type	locus	start	end	orientation	annot
CDS	STM3374	3544667	3544858	0	hypothetical protein
CDS	STM3376	3547011	3547985	0	oxidoreductase
CDS	STM3377	3548098	3549102	0	in Escherichia coli this periplasmic enzyme wasfound to encode the periplasmic catalytic subunit of ansulfite oxidase catalytic subunit YedY
CDS	STM3378	3549103	3549702	0	in Escherichia coli this inner membrane protein wasfound to anchor the periplasmic catalytic oxidoreductasesulfite oxidase heme-binding subunit YedZ
CDS	STM3379	3550095	3550565	0	composes the biotin carboxyl carrier proteinsubunit of the acetyl-CoA carboxylase complex, the enzymeacetyl-CoA carboxylase biotin carboxyl carrierprotein subunit
CDS	STM3380	3550576	3551925	0	an AccC homodimer forms the biotin carboxylasesubunit of the acetyl CoA carboxylase, an enzyme thatacetyl-CoA carboxylase biotin carboxylasesubunit
CDS	STM3381	3552034	3552276	0	inner membrane protein
CDS	STM3382	3552266	3553717	0	mediates high affinitiy panthothenate transportwhich is stimulated by the presence of sodium ions; memberSSS family sodium/pantothenate symporter
CDS	STM3383	3553729	3554610	0	methylates ribosomal protein L11 at multiple aminoacid positions; mutations of these genes in Escherichia50S ribosomal protein L11 methyltransferase
CDS	STM3384	3555271	3556236	0	TIM-barrel enzyme; hypothetical 35.9 kDa protein inpmrA-fis intergenic region (SW:YHDG_SALTY)tRNA-dihydrouridine synthase B
CDS	STM3385	3556262	3556558	0	Stimulates excision of phage lambda; affects Mudevelopment; acts as an activator of rRNA and iRNADNA-binding protein Fis
CDS	STM3386	3556644	3557528	0	methyltransferase
CDS	STM3387	3557611	3557775	0	periplasmic protein
CDS	STM3388	3557926	3560025	0	membrane domain involved in; diguanylatecyclase/phosphodiesterase domain 1; diguanylatesignal transduction protein
CDS	STM3389	3560028	3560690	11	DNA-binding transcriptional regulator EnvR
CDS	STM3390	3561104	3562261	0	multidrug efflux protein AcrE
CDS	STM3391	3562273	3565386	0	multidrug efflux protein AcrF
CDS	STM3392	3565622	3565843	0	outer membrane lipoprotein
CDS	STM3399	3572482	3573036	0	ferripyochelin-binding protein
CDS	STM3400	3573012	3573269	11	periplasmic protein
CDS	STM3401	3573266	3574084	11	AroE; catalyzes the conversion of shikimate to3-dehydroshikimateshikimate dehydrogenase
CDS	STM3402	3574089	3574661	11	RimN; YrdC; required for maturation of 16s RNA;binds preferentially double stranded RNAthreonylcarbamoyl-AMP synthase
CDS	STM3403	3574666	3575208	11	DNA topoisomerase
CDS	STM3404	3575235	3575708	11	hypothetical protein
CDS	STM3405	3575680	3576804	11	DNA protecting protein DprA
CDS	STM3406	3576936	3577445	0	cleaves off formyl group from N-terminal methionineresidues of newly synthesized proteins; binds iron(2+)peptide deformylase
CDS	STM3407	3577461	3578408	0	modifies the free amino group of the aminoacylmoiety of methionyl-tRNA(fMet) which is important inmethionyl-tRNA formyltransferase
CDS	STM3408	3578460	3579749	0	catalyzes the methylation of cytosine at position967 (m5C967) of 16S rRNA; SAM-dependent methyltransferaserRNA small subunit methyltransferase B
CDS	STM3409	3579771	3581147	0	involved in potassium uptake; found to beperipherally associated with the inner membrane inTrk system potassium uptake protein TrkA
CDS	STM3410	3581289	3581702	0	forms homopentamer; channel that opens in responseto pressure or hypoosmotic shocklarge-conductance mechanosensitive channel
CDS	STM3411	3581638	3581907	11	cytoplasmic protein
CDS	STM3412	3581965	3582390	11	mediates expression of the zinc export protein ZntAin response to high levels of zinc; member of MerR familyzinc-responsive transcriptional regulator
CDS	STM3413	3582401	3582769	11	cytoplasmic protein
CDS	STM3414	3582877	3583260	11	is a component of the macrolide binding site in thepeptidyl transferase center50S ribosomal protein L17
CDS	STM3415	3583301	3584290	11	catalyzes the transcription of DNA into RNA usingthe four ribonucleoside triphosphates as substrates.DNA-directed RNA polymerase subunit alpha
CDS	STM3416	3584316	3584936	11	primary rRNA binding protein; nucleates 30Sassembly; involved in translational accuracy with proteins30S ribosomal protein S4
CDS	STM3417	3584970	3585359	11	located on the platform of the 30S subunit, itbridges several disparate RNA helices of the 16S rRNA;30S ribosomal protein S11
CDS	STM3418	3585376	3585732	11	located at the top of the head of the 30S subunit,it contacts several helices of the 16S rRNA; makes contact30S ribosomal protein S13
CDS	STM3419	3585879	3585995	11	smallest protein in the large subunit; similar towhat is found with protein L31 and L33 several bacterial50S ribosomal protein L36
CDS	STM3420	3586027	3587358	11	forms heterotrimeric complex in the membrane; inbacteria the complex consists of SecY which forms thepreprotein translocase subunit SecY
CDS	STM3421	3587366	3587800	11	late assembly protein50S ribosomal protein L15
CDS	STM3422	3587804	3587983	11	L30 binds domain II of the 23S rRNA and the 5SrRNA; similar to eukaryotic protein L750S ribosomal protein L30
CDS	STM3423	3587987	3588490	11	located at the back of the 30S subunit body whereit stabilizes the conformation of the head with respect to30S ribosomal protein S5
CDS	STM3424	3588505	3588858	11	binds 5S rRNA along with protein L5 and L2550S ribosomal protein L18
CDS	STM3425	3588868	3589401	11	ribosomal protein L6 appears to have arisen as aresult of an ancient gene duplication as based on50S ribosomal protein L6
CDS	STM3426	3589414	3589806	11	binds directly to 16S rRNA central domain where ithelps coordinate assembly of the platform of the 30S30S ribosomal protein S8
CDS	STM3427	3589840	3590145	11	located in the peptidyl transferase center andinvolved in assembly of 30S ribosome subunit; similar to30S ribosomal protein S14
CDS	STM3428	3590160	3590699	11	part of 50S and 5S/L5/L18/L25 subcomplex; contacts5S rRNA and P site tRNA; forms a bridge to the 30S subunit50S ribosomal protein L5
CDS	STM3429	3590714	3591028	11	assembly initiator protein; binds to 5' end of 23SrRNA and nucleates assembly of the 50S; surrounds50S ribosomal protein L24
CDS	STM3430	3591039	3591410	11	binds to the 23S rRNA between the centers forpeptidyl transferase and GTPase50S ribosomal protein L14
CDS	STM3431	3591574	3591828	11	primary binding protein; helps mediate assembly;involved in translation fidelity30S ribosomal protein S17
CDS	STM3432	3591828	3592019	11	one of the stabilizing components for the largeribosomal subunit50S ribosomal protein L29
CDS	STM3433	3592019	3592429	11	located in the peptidyl transferase center and maybe involved in peptidyl transferase activity; similar to50S ribosomal protein L16
CDS	STM3434	3592442	3593143	11	forms a complex with S10 and S14; binds the lowerpart of the 30S subunit head and the mRNA in the complete30S ribosomal protein S3
CDS	STM3435	3593161	3593493	11	binds specifically to 23S rRNA during the earlystages of 50S assembly; makes contact with all 6 domains50S ribosomal protein L22
CDS	STM3436	3593508	3593786	11	protein S19 forms a complex with S13 that bindsstrongly to the 16S ribosomal RNA30S ribosomal protein S19
CDS	STM3437	3593803	3594624	11	one of the primary rRNA-binding proteins; requiredfor association of the 30S and 50S subunits to form the50S ribosomal protein L2
CDS	STM3438	3594642	3594944	11	binds third domain of 23S rRNA and protein L29;part of exit tunnel50S ribosomal protein L23
CDS	STM3439	3594941	3595546	11	L4 is important during the early stages of 50Sassembly; it initially binds near the 5' end of the 23S50S ribosomal protein L4
CDS	STM3440	3595557	3596186	11	binds directly near the 3' end of the 23S rRNA,where it nucleates assembly of the 50S subunit; essential50S ribosomal protein L3
CDS	STM3441	3596219	3596530	11	NusE; involved in assembly of the 30S subunit; inthe ribosome, this protein is involved in the binding of30S ribosomal protein S10
CDS	STM3442	3596910	3597377	0	leader peptidase HopD
CDS	STM3443	3597374	3597850	11	iron storage proteinbacterioferritin
CDS	STM3444	3597923	3598117	11	regulatory or redox component complexing with Bfrin iron storage and mobility (SW:BFD_SALTY)bacterioferritin-associated ferredoxin
CDS	STM3445	3598302	3599486	11	EF-Tu; promotes GTP-dependent binding ofaminoacyl-tRNA to the A-site of ribosomes during proteinelongation factor Tu
CDS	STM3446	3599558	3601672	11	EF-G; promotes GTP-dependent translocation of theribosome during translation; many organisms have multipleelongation factor G
CDS	STM3447	3601769	3602239	11	binds directly to 16S rRNA where it nucleatesassembly of the head domain of the 30S subunit30S ribosomal protein S7
CDS	STM3448	3602335	3602709	11	interacts with and stabilizes bases of the 16S rRNAthat are involved in tRNA selection in the A site and with30S ribosomal protein S12
CDS	STM3449	3602835	3603122	11	in Escherichai coli the heterohexameric TusBCDcomplex is involved in sulfur related that results intRNA 2-thiouridine synthesizing protein TusB
CDS	STM3450	3603130	3603486	11	in Escherichai coli the heterohexameric TusBCDcomplex is involved in sulfur related that results intRNA 2-thiouridine synthesizing protein TusC
CDS	STM3451	3603486	3603872	11	in Escherichai coli the heterohexameric TusBCDcomplex is involved in sulfur related that results intRNA 2-thiouridine synthesizing protein TusD
CDS	STM3452	3603872	3604594	11	regulatory protein
CDS	STM3453	3604871	3605689	11	rotamaseFKBP-type peptidyl-prolyl cis-trans isomerase
CDS	STM3454	3605909	3606127	0	hypothetical protein
CDS	STM3455	3606315	3606905	11	rotamaseFKBP-type peptidyl-prolyl cis-trans isomerase
CDS	STM3456	3607000	3607200	11	cytoplasmic protein
CDS	STM3457	3607211	3609016	11	involved in potassium effluxglutathione-regulated potassium-efflux systemprotein KefB
CDS	STM3458	3609016	3609567	11	required for KefB activityglutathione-regulated potassium-efflux systemancillary protein KefG
CDS	STM3459	3609833	3611740	0	ABC transporter ATP-binding protein
CDS	STM3461	3612126	3612437	11	cytoplasmic protein
CDS	STM3462	3612635	3613702	0	alpha/beta-hydrolase foldhydrolase
CDS	STM3463	3613710	3613916	0	hypothetical protein
CDS	STM3464	3613968	3614837	0	phosphoribulokinase
CDS	STM3465	3614933	3615337	11	inner membrane protein
CDS	STM3466	3615645	3616277	0	complexes with cyclic AMP and binds to specific DNAsites near the promoter to regulate the transcription ofcAMP-activated global transcriptional regulator
CDS	STM3467	3616326	3618413	0	inner membrane protein
CDS	STM3468	3618456	3619673	11	DapATase; bifunctional enzyme that functions inarginine and lysine biosynthetic pathways; catalyzes thebifunctionalN-succinyldiaminopimelate-aminotransferase/acetylornithine
CDS	STM3469	3619759	3620322	11	aminodeoxychorismate synthase subunit PabA; withPabB catalyzes the formation of 4-amino-4-deoxychorismateminodeoxychorismate synthase component II
CDS	STM3470	3620354	3620956	11	cell filamentation protein Fic (SW:FIC_SALTY);stationary phase induced gene; affects cell divisionadenosine monophosphate-protein transferase Fic
CDS	STM3471	3620946	3621113	11	hypothetical 6.8 kDa protein in fic-ppiA intergenicregion (SW:YHFG_SALTY)hypothetical protein
CDS	STM3472	3621222	3621794	11	peptidyl-prolyl cis-trans isomerase A(SW:PPIA_SALTY); rotamase Apeptidyl-prolyl cis-trans isomerase A
CDS	STM3473	3622071	3623252	0	transporter
CDS	STM3474	3623515	3626058	0	nitrite reductase large subunit
CDS	STM3475	3626055	3626381	0	involved in reducing nitrite to ammonium todetoxify nitrite accumulation in anaerobicnitrite reductase small subunit
CDS	STM3476	3626647	3627456	0	member of the FNT family of formate and nitritetransportersnitrite transporter NirC
CDS	STM3477	3627468	3628841	0	multifunction enzyme consisting of uroporphyrin-IIIC-methyltransferase, precorrin-2 dehydrogenase andsiroheme synthase
CDS	STM3478	3629167	3635028	0	surface-exposed virulence protein BigA
CDS	STM3493	3646653	3649205	0	bifunctional murein transglycosylase/mureintranspeptidase; penicillin-binding protein 1A; involved inbifunctional murein transglycosylase/mureintranspeptidase
CDS	STM3494	3649301	3649864	11	ADP-sugar pyrophosphatase; catalyzes the formationof D-ribose 5-phosphate from ADP-ribose; can also act onADP-ribose diphosphatase NudE
CDS	STM3495	3650187	3652319	0	intracellular growth attenuator protein IgaA
CDS	STM3496	3652384	3653052	0	hydrolase
CDS	STM3497	3653063	3653464	0	predicted small RNA-binding proteinribosome-associated heat shock protein Hsp15
CDS	STM3498	3653489	3654367	0	becomes active under oxidative stress; fourconserved cysteines bind a zinc atom when they are in theHsp33-like chaperonin
CDS	STM3499	3654477	3656186	11	inner membrane protein
CDS	STM3500	3656566	3658182	0	PEP carboxykinase; PEP carboxylase; PEPCK;catalyzes the phosphorylation and decarboxylation ofphosphoenolpyruvate carboxykinase
CDS	STM3501	3658257	3659609	11	membrane-localized osmosensor; histidine kinase; inhigh osmolarity EnvZ autophosphorylates itself andosmolarity sensor protein EnvZ
CDS	STM3502	3659606	3660325	11	part of two-component system EnvZ/OmpR; regulatestranscription of outer membrane porin genes ompC/F; underosmolarity response regulator OmpR
CDS	STM3503	3660551	3661024	0	necessary for efficient RNA polymerasetranscription elongation past template-encoded arrestingtranscription elongation factor GreB
CDS	STM3504	3661123	3663453	0	RNase R
CDS	STM3505	3663890	3664117	0	ferrous iron transport protein A
CDS	STM3506	3664136	3666454	0	cytoplasmic membrane ferrous uptake systempermease; mutations disrupt the ability of Escherichiaferrous iron transport protein B
CDS	STM3507	3666467	3666703	0	ferrous iron transport protein C
CDS	STM3508	3666938	3667852	0	cytoplasmic protein
CDS	STM3509	3667888	3668658	11	Shows carboxylesterase activity with a preferencefor short chain fatty acid esters; involved inpimeloyl-ACP methyl ester esterase
CDS	STM3510	3668696	3669379	0	hypothetical protein
CDS	STM3511	3669438	3670013	0	Fe/S biogenesis protein NfuA
CDS	STM3512	3670390	3671706	0	high-affinity gluconate permease
CDS	STM3513	3671825	3673903	11	amylomaltase; acts to release glucose frommaltodextrins4-alpha-glucanotransferase
CDS	STM3514	3673913	3676306	11	maltodextrin phosphorylase
CDS	STM3515	3676900	3679605	0	Positively regulates the transcription of themaltose regulon whose gene products are responsible forHTH-type transcriptional regulator MalT
CDS	STM3516	3679693	3679968	11	cytoplasmic protein
CDS	STM3517	3679971	3680231	11	DNA-damage-inducibile protein
CDS	STM3518	3680340	3681359	11	catalyzes the conversion of terminal3'-phosphate ofRNA to the 2',3'-cyclicphosphodiesterRNA 3'-terminal-phosphate cyclase
CDS	STM3519	3681363	3682580	11	RNA-splicing ligase RtcB
CDS	STM3521	3683125	3684678	11	ribonucleoprotein related-protein
CDS	STM3522	3684868	3686451	0	rtcBA sigma 54-dependent regulator
CDS	STM3523	3686448	3687206	11	represses the glpD, glpFK, glpTQ, and glpACBoperons involved in glycerol-3-phosphate metabolismDNA-binding transcriptional repressor GlpR
CDS	STM3524	3687300	3688130	11	protease responsible for the cleavage between Serand Asp residues of proteins in regions of high localrhomboid protease GlpG
CDS	STM3525	3688206	3688532	11	belongs to rhodanese family; thiosulfatethiotransferase; in Escherichia coli this enzyme catalyzesthiosulfate sulfurtransferase GlpE
CDS	STM3526	3688731	3690239	0	in Escherichia coli this homodimeric enzyme isexpressed under aerobic conditions; anaerobic expressionglycerol-3-phosphate dehydrogenase
CDS	STM3527	3690286	3690831	11	inner membrane protein
CDS	STM3528	3690841	3692400	11	periplasmic phosphate-binding protein
CDS	STM3529	3692494	3693603	11	forms dimers and octamers; involved in conversionof glycerol to dihydroxy-acetoneglycerol dehydrogenase
CDS	STM3531	3695271	3696986	0	dihydroxyacid dehydratase
CDS	STM3532	3697030	3697935	0	dihydrodipicolinate synthetase
CDS	STM3533	3697979	3698734	11	transcriptional regulator
CDS	STM3534	3698912	3701359	11	glycogen phosphorylase
CDS	STM3535	3701379	3702812	11	catalyzes the formation of alpha-1,4-glucan chainsfrom ADP-glucoseglycogen synthase
CDS	STM3536	3702812	3704107	11	catalyzes the formation of ADP-glucose anddiphosphate from ATP and alpha-D-glucose 1-phosphateglucose-1-phosphate adenylyltransferase
CDS	STM3537	3704122	3706098	11	catalyzes the hydrolysis of thealpha-1,6-glucosidic linkages in partially depolymerizedglycogen debranching protein
CDS	STM3538	3706095	3708281	11	catalyzes the transfer of a segment of a1,4-alpha-D-glucan chain to a primary hydroxy group in a1,4-alpha-glucan branching protein GlgB
CDS	STM3539	3708628	3709734	11	catalyzes the formation of 4-aspartyl phosphatefrom aspartate 4-semialdehydeaspartate-semialdehyde dehydrogenase
CDS	STM3541	3710158	3711498	11	low affinity gluconate transporter
CDS	STM3542	3711495	3712028	11	thermoresistant; catalyzes the formation of6-phospho-D-gluconate from gluconategluconate kinase
CDS	STM3543	3712167	3713162	11	gluconate operon transcriptional repressor
CDS	STM3544	3713292	3713987	11	cytoplasmic protein
CDS	STM3545	3714111	3715148	11	oxidoreductase
CDS	STM3546	3715617	3716105	0	YhhY; regulated by the fur regulator; unknownfunctionacetyltransferase
CDS	STM3547	3716637	3717584	0	regulator of sugar metabolismtranscriptional regulator
CDS	STM3548	3717600	3718361	0	cytoplasmic protein
CDS	STM3549	3718415	3719386	0	inner membrane protein
CDS	STM3550	3719383	3720417	0	phosphotriesterase
CDS	STM3551	3720462	3722204	11	periplasmic enzyme; post-translationally processedinto two subunits which are required for wild-type enzymegamma-glutamyltranspeptidase
CDS	STM3552	3722330	3722746	0	outer membrane protein
CDS	STM3553	3722759	3723499	11	hydrolyzes diesters during transport at the innerface of the cytoplasmic membrane to glycerol-3-phosphateglycerophosphodiester phosphodiesterase
CDS	STM3554	3723496	3724566	11	part of the UgpABCE glycerol-3-phosphate uptakesystemglycerol-3-phosphate ABC transporter ATP-bindingprotein UgpC
CDS	STM3555	3724568	3725413	11	with UgpABC is involved in uptake ofglycerol-3-phosphateglycerol-3-phosphate ABC transporter permeaseUdpE
CDS	STM3556	3725410	3726297	11	with UgpEC is involved in the uptake ofglycerol-3-phosphateglycerol-3-phosphate ABC transporter permeaseUdpA
CDS	STM3557	3726361	3727677	11	with UgpACE is involved in the uptake ofglycerol-3-phosphateglycerol-3-phosphate ABC transportersubstrate-binding protein UdpB
CDS	STM3558	3727936	3728304	11	death-on-curing protein
CDS	STM3559	3728301	3728528	11	antitoxin YefM
CDS	STM3560	3728654	3729367	11	with LivGHMJ and LivGHMK is part of thehigh-affinity branched-chain amino acid transport system;high-affinity branched-chain amino acid ABCtransporter ATP-binding protein LivF
CDS	STM3561	3729369	3730136	11	Part of the ABC transporter complexes LivFGHMJ andLivFGHMK involved in the high-affinity transport ofhigh-affinity branched-chain amino acid ABCtransporter ATP-binding protein LivG
CDS	STM3562	3730133	3731410	11	Part of the ABC transporter complex LivFGHMJ andLivFGHMK involved in the high-affinity transport ofhigh-affinity branched-chain amino acid ABCtransporter permease LivM
CDS	STM3563	3731407	3732333	11	LivHMGF is the membrane component of the LIV-I/LSbranched-chain amino acid transporterhigh-affinity branched-chain amino acid ABCtransporter permease LivH
CDS	STM3564	3732393	3733502	11	leucine-specific binding protein precursor; LS-BP(SW:LIVK_SALTY); ABC superfamily binding proteinhigh-affinity branched-chain amino acid ABCtransporter leucine-binding protein LivL
CDS	STM3565	3733924	3734307	0	acetyltransferase
CDS	STM3566	3734285	3734419	0	cytoplasmic protein
CDS	STM3567	3734502	3735599	11	leu/ile/val/thr-binding protein precursor; LIVT-BP(SW:LIVJ_SALTY); ABC superfamily binding proteinhigh-affinity branched-chain amino acidtransporter substrate-binding protein LivJ
CDS	STM3568	3735927	3736781	11	binds with the catalytic core of RNA polymerase toproduce the holoenzyme; this sigma factor is responsibleRNA polymerase sigma factor RpoH
CDS	STM3569	3737027	3738082	11	ABC transporter, membrane proteincell division protein FtsX
CDS	STM3570	3738075	3738743	11	ATP-binding protein of an ATP-binding cassettetransporter; when bound to FtsX, FtsEX localizes to thecell division ATPase FtsE
CDS	STM3571	3738746	3740221	11	signal recognition protein receptor; functions inthe targeting and insertion of membrane proteinsaignal recognition particle receptor FtsY
CDS	STM3572	3740347	3740943	0	catalyzes the methylation of 16S rRNA at positionG96616S rRNA m(2)G966-methyltransferase
CDS	STM3573	3740933	3741202	0	inner membrane protein
CDS	STM3574	3741224	3741595	11	inner membrane protein
CDS	STM3575	3741737	3742363	0	inner membrane protein
CDS	STM3576	3742444	3744642	0	P-type ATPase involved in the export of lead,cadmium, zinc and mercuryzinc/cadmium/mercury/lead-transporting ATPase
CDS	STM3577	3744842	3746485	0	methyl-accepting chemotaxis citrate transducer(citrate chemoreceptorprotein) (SW:MCPC_SALTY)methyl-accepting transmembrane citrate/phenolchemoreceptor
CDS	STM3578	3746509	3746754	11	TusA; transfers sulfur to TusBCD complex; involvedin thiouridation of U34 position of some tRNAstRNA 2-thiouridine synthesizing protein TusA
CDS	STM3579	3746924	3747589	0	integral membrane protein
CDS	STM3580	3747662	3748219	0	inner membrane lipoprotein
CDS	STM3581	3748223	3749440	11	major facilitator superfamily transporter
CDS	STM3582	3749572	3750621	0	PerM familyPerM family permease
CDS	STM3583	3750673	3751251	0	4'-phosphopantetheinyl transferase AcpT
CDS	STM3584	3751343	3751744	0	Inhibits transcription at high concentrations ofnickelnickel responsive regulator
CDS	STM3585	3751834	3752958	11	ABC transport ATP-binding protein
CDS	STM3586	3752958	3755699	11	multidrug ABC transporter ATPase
CDS	STM3587	3755696	3756763	11	membrane protein
CDS	STM3588	3757069	3758265	11	periplasmic protein
CDS	STM3589	3758496	3759992	0	low-affinity phosphate transporter
CDS	STM3597	3768593	3769945	0	catalyzes the reduction of 2 glutathione toglutathione disulfide; maintains high levels of reducedglutathione oxidoreductase
CDS	STM3598	3769992	3771035	11	L-asparaginase
CDS	STM3599	3771094	3772413	11	anaerobic C4-dicarboxylate transporter
CDS	STM3600	3772467	3773312	11	sugar kinase
CDS	STM3601	3773376	3774353	11	phosphosugar isomerase
CDS	STM3602	3774529	3775248	11	GntR family regulatory protein
CDS	STM3603	3775574	3777223	0	cytoplasmic; catalyzes the hydrolysis of trehaloseto glucosetrehalase
CDS	STM3604	3777236	3778825	11	inner membrane protein
CDS	STM3605	3779106	3779462	0	phage endolysin
CDS	STM3606	3779468	3780070	11	transcriptional regulator
CDS	STM3607	3780701	3781600	0	LysR family transcriptional regulator
CDS	STM3608	3781673	3782701	0	tRNA-processing ribonuclease
CDS	STM3609	3783052	3784374	0	MFS family transport protein
CDS	STM3610	3784414	3786474	11	inner membrane protein
CDS	STM3611	3786584	3787351	11	in Escherichia coli this protein is involved inflagellar functiondiguanylate cyclase/phosphodiesterasedomain-containing protein
CDS	STM3612	3787580	3788509	0	ketodeoxygluconokinase
CDS	STM3613	3788563	3790050	11	protein YhjJ (SW:YHJJ_SALTY)Zn-dependent peptidase
CDS	STM3614	3790270	3791556	11	involved in the transport of C4-dicarboxylatesacross the membraneC4-dicarboxylate transporter
CDS	STM3615	3791714	3793720	11	HmsP in Yersinia pestis plays a role in invasion ofepithelial cells; the EAL-domain portion of HmsP from Y.diguanylate cyclase/phosphodiesterase
CDS	STM3616	3793894	3797436	11	cellulose is produced by the multicellularmorphotypes of E. coli and Salmonella typhimurium; thecellulose synthase subunit BcsC
CDS	STM3617	3797418	3798527	11	catalyzes the hydrolysis of 1,4-beta-D-glucosidiclinkages in cellulose, lichenin and cereal beta-D-glucansendoglucanase
CDS	STM3618	3798531	3800831	11	binds the cellulose synthase activator, bis-(3'-5')cyclic diguanylic acid (c-di-GMP)cellulose synthase regulator protein
CDS	STM3619	3800842	3803466	11	polymerizes uridine 5'-diphosphate glucose tocellulose; acts with BcsB, BcsZ and BcsC in cellulosecellulose synthase catalytic subunit
CDS	STM3620	3803463	3804215	11	cellulose biosynthesis protein BcsQ
CDS	STM3621	3804216	3804419	11	cytoplasmic protein
CDS	STM3622	3804664	3806235	0	cellulose biosynthesis protein BcsE
CDS	STM3623	3806232	3806423	0	cellulose biosynthesis protein BcsF
CDS	STM3624	3806420	3808099	0	cellulose biosynthesis protein BcsG
CDS	STM3624A	3808673	3808813	0	cystathionine gamma-synthase
CDS	STM3625	3808931	3810229	0	HAAAP family transport protein
CDS	STM3626	3810330	3811343	11	Part of the ABC transporter complex DppABCDFinvolved in the transport of dipeptidesdipeptide ABC transporter ATP-binding subunitDppF
CDS	STM3627	3811340	3812323	11	DppD and DppF are the ATP-binding components of theABC dipeptide transport system DppABCDFdipeptide ABC transporter ATP-binding subunitDppD
CDS	STM3628	3812334	3813236	11	dipeptide ABC transporter permease DppC
CDS	STM3629	3813246	3814265	11	transports peptides consisting of two or threeamino acidsdipeptide ABC transporter permease DppB
CDS	STM3630	3814422	3816029	11	dipeptide ABC transporter substrate-bindingprotein DppA
CDS	STM3631	3816585	3817910	11	xanthine permease
CDS	STM3632	3817968	3819092	11	contains PQQ enzyme repeathypothetical protein
CDS	STM3633	3819242	3820249	0	regulatory protein
CDS	STM3635	3820576	3822267	11	catalyzes the addition of a phosphoethanolaminegroup to the outer Kdo residue of lipopolysaccharidephosphoethanolamine transferase
CDS	STM3636	3822485	3823012	11	long polar fimbrial minor protein LpfE
CDS	STM3637	3823018	3824097	11	LpfD protein (SW:LPFD_SALTY)long polar fimbrial protein LpfD
CDS	STM3638	3824115	3826643	11	outer membrane usher protein LpfC (SW:LPFC_SALTY)long polar fimbrial outer membrane usher proteinLfpC
CDS	STM3639	3826666	3827364	11	chaperone protein LpfB (SW:LPFB_SALTY)long polar fimbrial chaperone protein LpfB
CDS	STM3640	3827449	3827985	11	long polar fimbrial protein A (SW:LPFA_SALTY)long polar fimbrial protein LpfA
CDS	STM3641	3828491	3829195	11	lipase
CDS	STM3642	3829352	3829933	0	constitutive, catalyzes the hydrolysis of alkylatedDNA, releasing 3-methyladenine3-methyladenine DNA glycosylase
CDS	STM3643	3829911	3830351	0	acetyltransferase
CDS	STM3644	3830320	3832653	11	biotin sulfoxide reductase
CDS	STM3645	3832806	3833468	0	outer membrane lipoprotein
CDS	STM3646	3833687	3834661	0	Involved in the metabolism of aromatic amino acidsglyoxylate/hydroxypyruvate reductase B
CDS	STM3647	3834711	3835421	11	outer membrane lipoprotein
CDS	STM3648	3835860	3836150	0	transcriptional regulator
CDS	STM3649	3836439	3836651	0	cold shock protein CspA (SW:CSPA_SALTY); 7.4 kDa;transcriptional activator of hnscold shock protein CspA
CDS	STM3650	3836825	3837364	0	hypothetical protein
CDS	STM3651	3837736	3838221	11	acetyltransferase
CDS	STM3652	3838209	3838496	11	cytoplasmic protein
CDS	STM3653	3838674	3839141	11	acetyltransferase
CDS	STM3655	3839770	3841839	11	glycine--tRNA ligase beta chain; glyS; class IIaminoacyl tRNA synthetase; tetramer of alpha(2)beta(2);glycine--tRNA ligase subunit beta
CDS	STM3656	3841849	3842760	11	glycine--tRNA ligase alpha chain; GlyRS; class IIaminoacyl tRNA synthetase; tetramer of alpha(2)beta(2);glycine--tRNA ligase subunit alpha
CDS	STM3657	3842899	3843201	11	lipoprotein
CDS	STM3658	3843367	3844362	0	inner membrane protein
CDS	STM3659	3844385	3844738	11	inner membrane protein
CDS	STM3660	3844913	3846367	11	xylulokinase
CDS	STM3661	3846467	3847789	11	catalyzes the interconversion of D-xylose toD-xylulosexylose isomerase
CDS	STM3662	3848152	3849330	0	xylose operon regulatory protein
CDS	STM3663	3849391	3850215	11	hypothetical protein
CDS	STM3664	3850531	3852558	0	periplasmic enzyme that degrades maltodextrins thatenter via the outer membrane porin LamB; hydrolyzesalpha-amylase
CDS	STM3665	3852732	3853982	0	transaminase C; catalyzes transamination ofalanine, valine, and 2-aminobutyrate with their respectivevaline--pyruvate transaminase
CDS	STM3666	3854019	3854492	11	oxidoreductase
CDS	STM3667	3854609	3855409	11	IclR family transcriptional repressor
CDS	STM3668	3855639	3856637	0	NAD(P)H-dependent; catalyzes the reduction of2,3-diketo-L-gulonate to 3-keto-L-gulonate2,3-diketo-L-gulonate reductase
CDS	STM3669	3856649	3857113	0	cytoplasmic protein
CDS	STM3670	3857137	3858069	0	hypothetical protein
CDS	STM3671	3858208	3858681	0	membrane-spanning protein involved in uptake of2,3-diketo-L-gulonate; part of the tri-partiteL-dehydroascorbate TRAP transporter smallpermease
CDS	STM3672	3858684	3859961	0	L-dehydroascorbate TRAP transporter largepermease
CDS	STM3673	3859973	3860959	0	periplasmic dicarboxylate-binding protein
CDS	STM3674	3860963	3862459	0	cryptic L-xylulose kinase
CDS	STM3675	3862456	3863118	0	catalyzes the formation of L-xylulose-5-phosphatefrom 3-keto-L-gulonate-6-phosphate3-keto-L-gulonate-6-phosphate decarboxylase
CDS	STM3676	3863111	3863971	0	L-xylulose 5-phosphate 3-epimerase activity not yetdemonstrated; may be involved in the utilization of3-hexulose-6-phosphate isomerase
