type	locus	start	end	orientation	annot
gene	STM3467	3616326	3618413	0	
CDS	STM3467	3616326	3618413	0	inner membrane protein
gene	STM3468	3618456	3619673	11	
CDS	STM3468	3618456	3619673	11	DapATase; bifunctional enzyme that functions inarginine and lysine biosynthetic pathways; catalyzes thebifunctionalN-succinyldiaminopimelate-aminotransferase/acetylornithine
RBS		3619679	3619684	11	
-35_signal	STM3469	3619735	3619743	11	
CDS	STM3469	3619759	3620322	11	aminodeoxychorismate synthase subunit PabA; withPabB catalyzes the formation of 4-amino-4-deoxychorismateminodeoxychorismate synthase component II
RBS	STM3470	3620328	3620333	11	
CDS	STM3470	3620354	3620956	11	cell filamentation protein Fic (SW:FIC_SALTY);stationary phase induced gene; affects cell divisionadenosine monophosphate-protein transferase Fic
gene	STM3471	3620946	3621113	11	
CDS	STM3471	3620946	3621113	11	hypothetical 6.8 kDa protein in fic-ppiA intergenicregion (SW:YHFG_SALTY)hypothetical protein
RBS	STM3471	3620959	3620964	11	
RBS	STM3472	3621120	3621125	11	
CDS	STM3472	3621222	3621794	11	peptidyl-prolyl cis-trans isomerase A(SW:PPIA_SALTY); rotamase Apeptidyl-prolyl cis-trans isomerase A
RBS		3621800	3621805	11	
-35_signal		3621859	3621867	11	
protein_bind		3621982	3622002	11	
RBS	STM3473	3622061	3622066	0	
CDS	STM3473	3622071	3623252	0	transporter
-35_signal		3623317	3623325	0	
protein_bind		3623390	3623412	0	
protein_bind		3623414	3623434	0	
protein_bind		3623442	3623464	0	
RBS	STM3474	3623506	3623511	0	
CDS	STM3474	3623515	3626058	0	nitrite reductase large subunit
RBS	STM3474	3626044	3626049	0	
gene	STM3475	3626055	3626381	0	
CDS	STM3475	3626055	3626381	0	involved in reducing nitrite to ammonium todetoxify nitrite accumulation in anaerobicnitrite reductase small subunit
RBS	STM3476	3626641	3626646	0	
CDS	STM3476	3626647	3627456	0	member of the FNT family of formate and nitritetransportersnitrite transporter NirC
RBS	STM3477	3627455	3627460	0	
CDS	STM3477	3627468	3628841	0	multifunction enzyme consisting of uroporphyrin-IIIC-methyltransferase, precorrin-2 dehydrogenase andsiroheme synthase
RBS	STM3478	3629147	3629152	0	
CDS	STM3478	3629167	3635028	0	surface-exposed virulence protein BigA
mobile_element		3635053	3635761	0	insertion sequence:IS200_5
gene	STM3479	3635160	3635618	11	
CDS	STM3479	3635160	3635618	11	transposase for insertion sequence element is200(SW:T200_SALTY)insertion sequence element IS200 transposase
RBS		3635619	3635624	11	
gene	STM3480	3635932	3636102	0	
CDS	STM3480	3635932	3636102	0	outer membrane lipoprotein
gene	STM3481	3636247	3637251	11	
CDS	STM3481	3636247	3637251	11	catalyzes a two-step reaction, first charging atryptophan molecule by linking its carboxyl group to thetryptophan--tRNA ligase
gene	STM3482	3637244	3638002	11	
CDS	STM3482	3637244	3638002	11	catalyzes the dephosphorylation of2-phosphoglycolate to form glycolate and phosphatephosphoglycolate phosphatase
RBS	STM3482	3637259	3637264	11	
gene	STM3483	3637995	3638672	11	
CDS	STM3483	3637995	3638672	11	catalyzes the interconversion of D-ribulose5-phosphate to xylulose 5-phosphateribulose-phosphate 3-epimerase
RBS	STM3483	3638007	3638012	11	
RBS	STM3484	3638679	3638684	11	
CDS	STM3484	3638690	3639526	11	DNA adenine methylase (SW:DMA_SALTY)DNA adenine methylase
gene	STM3485	3639707	3640984	11	
CDS	STM3485	3639707	3640984	11	membrane protein
RBS	STM3486	3640991	3640996	11	
CDS	STM3486	3641082	3642170	11	catalyzes the formation of 3-dehydroquinate from3-deoxy-arabino-heptulonate 7-phosphate; functions in3-dehydroquinate synthase
RBS	STM3487	3642182	3642187	11	
CDS	STM3487	3642227	3642748	11	type I enzyme similar to type II but differentiallyregulated; major shikimate kinase in fully repressedshikimate kinase I
gene	STM3488	3643213	3644451	11	
CDS	STM3488	3643213	3644451	11	outer membrane porin probably involved in uptake ofextracellular double-stranded DNA; similar to outertransporter
gene	STM3489	3644366	3644767	11	
CDS	STM3489	3644366	3644767	11	inner membrane protein
RBS	STM3489	3644459	3644464	11	
gene	STM3490	3644757	3645230	11	
CDS	STM3490	3644757	3645230	11	inner membrane protein
RBS	STM3490	3644778	3644783	11	
gene	STM3491	3645214	3645753	11	
CDS	STM3491	3645214	3645753	11	inner membrane protein
RBS	STM3491	3645239	3645244	11	
gene	STM3492	3645753	3646532	11	
CDS	STM3492	3645753	3646532	11	periplasmic protein
RBS	STM3492	3645765	3645770	11	
RBS	STM3493	3646543	3646548	11	
CDS	STM3493	3646653	3649205	0	bifunctional murein transglycosylase/mureintranspeptidase; penicillin-binding protein 1A; involved inbifunctional murein transglycosylase/mureintranspeptidase
gene	STM3494	3649301	3649864	11	
CDS	STM3494	3649301	3649864	11	ADP-sugar pyrophosphatase; catalyzes the formationof D-ribose 5-phosphate from ADP-ribose; can also act onADP-ribose diphosphatase NudE
RBS		3649907	3649912	11	
gene	STM3495	3650187	3652319	0	
CDS	STM3495	3650187	3652319	0	intracellular growth attenuator protein IgaA
RBS	STM3496	3652372	3652377	0	
CDS	STM3496	3652384	3653052	0	hydrolase
RBS	STM3497	3653052	3653057	0	
CDS	STM3497	3653063	3653464	0	predicted small RNA-binding proteinribosome-associated heat shock protein Hsp15
gene	STM3498	3653489	3654367	0	
CDS	STM3498	3653489	3654367	0	becomes active under oxidative stress; fourconserved cysteines bind a zinc atom when they are in theHsp33-like chaperonin
gene	STM3499	3654477	3656186	11	
CDS	STM3499	3654477	3656186	11	inner membrane protein
RBS		3656193	3656198	11	
-10_signal		3656536	3656544	0	
gene	STM3500	3656566	3658182	0	
CDS	STM3500	3656566	3658182	0	PEP carboxykinase; PEP carboxylase; PEPCK;catalyzes the phosphorylation and decarboxylation ofphosphoenolpyruvate carboxykinase
gene	STM3501	3658257	3659609	11	
CDS	STM3501	3658257	3659609	11	membrane-localized osmosensor; histidine kinase; inhigh osmolarity EnvZ autophosphorylates itself andosmolarity sensor protein EnvZ
gene	STM3502	3659606	3660325	11	
CDS	STM3502	3659606	3660325	11	part of two-component system EnvZ/OmpR; regulatestranscription of outer membrane porin genes ompC/F; underosmolarity response regulator OmpR
RBS	STM3502	3659621	3659626	11	
RBS		3660335	3660340	11	
-35_signal		3660449	3660457	11	
gene	STM3503	3660551	3661024	0	
CDS	STM3503	3660551	3661024	0	necessary for efficient RNA polymerasetranscription elongation past template-encoded arrestingtranscription elongation factor GreB
RBS	STM3504	3661109	3661114	0	
CDS	STM3504	3661123	3663453	0	RNase R
RBS	STM3505	3663882	3663887	0	
CDS	STM3505	3663890	3664117	0	ferrous iron transport protein A
gene	STM3506	3664136	3666454	0	
CDS	STM3506	3664136	3666454	0	cytoplasmic membrane ferrous uptake systempermease; mutations disrupt the ability of Escherichiaferrous iron transport protein B
RBS	STM3507	3666453	3666458	0	
CDS	STM3507	3666467	3666703	0	ferrous iron transport protein C
RBS	STM3508	3666928	3666933	0	
CDS	STM3508	3666938	3667852	0	cytoplasmic protein
gene	STM3509	3667888	3668658	11	
CDS	STM3509	3667888	3668658	11	Shows carboxylesterase activity with a preferencefor short chain fatty acid esters; involved inpimeloyl-ACP methyl ester esterase
RBS		3668667	3668672	11	
gene	STM3510	3668696	3669379	0	
CDS	STM3510	3668696	3669379	0	hypothetical protein
RBS	STM3511	3669426	3669431	0	
CDS	STM3511	3669438	3670013	0	Fe/S biogenesis protein NfuA
protein_bind		3670157	3670174	0	
-35_signal		3670214	3670222	0	
RBS	STM3512	3670380	3670385	0	
CDS	STM3512	3670390	3671706	0	high-affinity gluconate permease
gene	STM3513	3671825	3673903	11	
CDS	STM3513	3671825	3673903	11	amylomaltase; acts to release glucose frommaltodextrins4-alpha-glucanotransferase
RBS	STM3514	3673909	3673914	11	
CDS	STM3514	3673913	3676306	11	maltodextrin phosphorylase
RBS		3676316	3676321	11	
-10_signal		3676368	3676376	11	
protein_bind		3676391	3676416	11	
-35_signal		3676736	3676744	0	
-10_signal		3676763	3676771	0	
gene	STM3515	3676900	3679605	0	
CDS	STM3515	3676900	3679605	0	Positively regulates the transcription of themaltose regulon whose gene products are responsible forHTH-type transcriptional regulator MalT
gene	STM3516	3679693	3679968	11	
CDS	STM3516	3679693	3679968	11	cytoplasmic protein
gene	STM3517	3679971	3680231	11	
CDS	STM3517	3679971	3680231	11	DNA-damage-inducibile protein
RBS	STM3517	3679976	3679981	11	
RBS	STM3518	3680240	3680245	11	
CDS	STM3518	3680340	3681359	11	catalyzes the conversion of terminal3'-phosphate ofRNA to the 2',3'-cyclicphosphodiesterRNA 3'-terminal-phosphate cyclase
gene	STM3519	3681363	3682580	11	
CDS	STM3519	3681363	3682580	11	RNA-splicing ligase RtcB
RBS	STM3519	3681365	3681370	11	
RBS	STM3520	3682584	3682589	11	pseudogene; tRNA
gene	STM3519	3682928	3683116	11	
gene	STM3521	3683125	3684678	11	
CDS	STM3521	3683125	3684678	11	ribonucleoprotein related-protein
RBS		3684678	3684683	11	
gene	STM3522	3684868	3686451	0	
CDS	STM3522	3684868	3686451	0	rtcBA sigma 54-dependent regulator
gene	STM3523	3686448	3687206	11	
CDS	STM3523	3686448	3687206	11	represses the glpD, glpFK, glpTQ, and glpACBoperons involved in glycerol-3-phosphate metabolismDNA-binding transcriptional repressor GlpR
RBS	STM3524	3687213	3687218	11	
CDS	STM3524	3687300	3688130	11	protease responsible for the cleavage between Serand Asp residues of proteins in regions of high localrhomboid protease GlpG
gene	STM3525	3688206	3688532	11	
CDS	STM3525	3688206	3688532	11	belongs to rhodanese family; thiosulfatethiotransferase; in Escherichia coli this enzyme catalyzesthiosulfate sulfurtransferase GlpE
protein_bind		3688616	3688636	0	
-35_signal		3688650	3688658	0	
protein_bind		3688680	3688700	0	
protein_bind		3688690	3688710	0	
RBS	STM3526	3688722	3688727	0	
CDS	STM3526	3688731	3690239	0	in Escherichia coli this homodimeric enzyme isexpressed under aerobic conditions; anaerobic expressionglycerol-3-phosphate dehydrogenase
gene	STM3527	3690286	3690831	11	
CDS	STM3527	3690286	3690831	11	inner membrane protein
RBS	STM3528	3690836	3690841	11	
CDS	STM3528	3690841	3692400	11	periplasmic phosphate-binding protein
RBS	STM3529	3692400	3692405	11	
CDS	STM3529	3692494	3693603	11	forms dimers and octamers; involved in conversionof glycerol to dihydroxy-acetoneglycerol dehydrogenase
RBS	STM3530	3693605	3693610	11	pseudogene; frameshift; permease
RBS	STM3530	3695254	3695259	0	
gene	STM3531	3695271	3696986	0	
CDS	STM3531	3695271	3696986	0	dihydroxyacid dehydratase
RBS	STM3532	3697018	3697023	0	
CDS	STM3532	3697030	3697935	0	dihydrodipicolinate synthetase
gene	STM3533	3697979	3698734	11	
CDS	STM3533	3697979	3698734	11	transcriptional regulator
gene	STM3534	3698912	3701359	11	
CDS	STM3534	3698912	3701359	11	glycogen phosphorylase
RBS	STM3535	3701368	3701373	11	
CDS	STM3535	3701379	3702812	11	catalyzes the formation of alpha-1,4-glucan chainsfrom ADP-glucoseglycogen synthase
gene	STM3536	3702812	3704107	11	
CDS	STM3536	3702812	3704107	11	catalyzes the formation of ADP-glucose anddiphosphate from ATP and alpha-D-glucose 1-phosphateglucose-1-phosphate adenylyltransferase
RBS	STM3536	3702818	3702823	11	
RBS	STM3537	3704114	3704119	11	
CDS	STM3537	3704122	3706098	11	catalyzes the hydrolysis of thealpha-1,6-glucosidic linkages in partially depolymerizedglycogen debranching protein
-10_signal	STM3537	3704242	3704250	11	
-35_signal	STM3537	3704258	3704266	11	
gene	STM3538	3706095	3708281	11	
CDS	STM3538	3706095	3708281	11	catalyzes the transfer of a segment of a1,4-alpha-D-glucan chain to a primary hydroxy group in a1,4-alpha-glucan branching protein GlgB
RBS	STM3538	3706101	3706106	11	
RBS	STM3539	3708290	3708295	11	
CDS	STM3539	3708628	3709734	11	catalyzes the formation of 4-aspartyl phosphatefrom aspartate 4-semialdehydeaspartate-semialdehyde dehydrogenase
RBS		3709744	3709749	11	
gene	STM3541	3710158	3711498	11	
CDS	STM3541	3710158	3711498	11	low affinity gluconate transporter
gene	STM3542	3711495	3712028	11	
CDS	STM3542	3711495	3712028	11	thermoresistant; catalyzes the formation of6-phospho-D-gluconate from gluconategluconate kinase
RBS	STM3542	3711506	3711511	11	
RBS	STM3543	3712036	3712041	11	
CDS	STM3543	3712167	3713162	11	gluconate operon transcriptional repressor
-10_signal	STM3543	3712171	3712179	11	
-35_signal	STM3543	3712190	3712198	11	
RBS	STM3544	3713164	3713169	11	
CDS	STM3544	3713292	3713987	11	cytoplasmic protein
RBS	STM3545	3713997	3714002	11	
CDS	STM3545	3714111	3715148	11	oxidoreductase
RBS		3715155	3715160	11	
gene	STM3546	3715617	3716105	0	
CDS	STM3546	3715617	3716105	0	YhhY; regulated by the fur regulator; unknownfunctionacetyltransferase
RBS	STM3547	3716364	3716369	0	
CDS	STM3547	3716637	3717584	0	regulator of sugar metabolismtranscriptional regulator
RBS	STM3548	3717593	3717598	0	
CDS	STM3548	3717600	3718361	0	cytoplasmic protein
RBS	STM3549	3718409	3718414	0	
CDS	STM3549	3718415	3719386	0	inner membrane protein
RBS	STM3549	3719372	3719377	0	
gene	STM3550	3719383	3720417	0	
CDS	STM3550	3719383	3720417	0	phosphotriesterase
gene	STM3551	3720462	3722204	11	
CDS	STM3551	3720462	3722204	11	periplasmic enzyme; post-translationally processedinto two subunits which are required for wild-type enzymegamma-glutamyltranspeptidase
RBS		3722215	3722220	11	
gene	STM3552	3722330	3722746	0	
CDS	STM3552	3722330	3722746	0	outer membrane protein
gene	STM3553	3722759	3723499	11	
CDS	STM3553	3722759	3723499	11	hydrolyzes diesters during transport at the innerface of the cytoplasmic membrane to glycerol-3-phosphateglycerophosphodiester phosphodiesterase
gene	STM3554	3723496	3724566	11	
CDS	STM3554	3723496	3724566	11	part of the UgpABCE glycerol-3-phosphate uptakesystemglycerol-3-phosphate ABC transporter ATP-bindingprotein UgpC
RBS	STM3554	3723507	3723512	11	
gene	STM3555	3724568	3725413	11	
CDS	STM3555	3724568	3725413	11	with UgpABC is involved in uptake ofglycerol-3-phosphateglycerol-3-phosphate ABC transporter permeaseUdpE
RBS	STM3555	3724571	3724576	11	
gene	STM3556	3725410	3726297	11	
CDS	STM3556	3725410	3726297	11	with UgpEC is involved in the uptake ofglycerol-3-phosphateglycerol-3-phosphate ABC transporter permeaseUdpA
RBS	STM3556	3725422	3725427	11	
RBS	STM3557	3726308	3726313	11	
CDS	STM3557	3726361	3727677	11	with UgpACE is involved in the uptake ofglycerol-3-phosphateglycerol-3-phosphate ABC transportersubstrate-binding protein UdpB
RBS	STM3558	3727682	3727687	11	
CDS	STM3558	3727936	3728304	11	death-on-curing protein
gene	STM3559	3728301	3728528	11	
CDS	STM3559	3728301	3728528	11	antitoxin YefM
RBS	STM3559	3728305	3728310	11	
RBS	STM3560	3728531	3728536	11	
CDS	STM3560	3728654	3729367	11	with LivGHMJ and LivGHMK is part of thehigh-affinity branched-chain amino acid transport system;high-affinity branched-chain amino acid ABCtransporter ATP-binding protein LivF
gene	STM3561	3729369	3730136	11	
CDS	STM3561	3729369	3730136	11	Part of the ABC transporter complexes LivFGHMJ andLivFGHMK involved in the high-affinity transport ofhigh-affinity branched-chain amino acid ABCtransporter ATP-binding protein LivG
RBS	STM3561	3729372	3729377	11	
gene	STM3562	3730133	3731410	11	
CDS	STM3562	3730133	3731410	11	Part of the ABC transporter complex LivFGHMJ andLivFGHMK involved in the high-affinity transport ofhigh-affinity branched-chain amino acid ABCtransporter permease LivM
RBS	STM3562	3730144	3730149	11	
gene	STM3563	3731407	3732333	11	
CDS	STM3563	3731407	3732333	11	LivHMGF is the membrane component of the LIV-I/LSbranched-chain amino acid transporterhigh-affinity branched-chain amino acid ABCtransporter permease LivH
RBS	STM3563	3731422	3731427	11	
RBS	STM3564	3732339	3732344	11	
CDS	STM3564	3732393	3733502	11	leucine-specific binding protein precursor; LS-BP(SW:LIVK_SALTY); ABC superfamily binding proteinhigh-affinity branched-chain amino acid ABCtransporter leucine-binding protein LivL
RBS		3733504	3733509	11	
-35_signal	STM3565	3733550	3733558	11	
CDS	STM3565	3733924	3734307	0	acetyltransferase
RBS	STM3565	3734280	3734285	0	
gene	STM3566	3734285	3734419	0	
CDS	STM3566	3734285	3734419	0	cytoplasmic protein
gene	STM3567	3734502	3735599	11	
CDS	STM3567	3734502	3735599	11	leu/ile/val/thr-binding protein precursor; LIVT-BP(SW:LIVJ_SALTY); ABC superfamily binding proteinhigh-affinity branched-chain amino acidtransporter substrate-binding protein LivJ
RBS		3735604	3735609	11	
-35_signal		3735695	3735703	11	
gene	STM3568	3735927	3736781	11	
CDS	STM3568	3735927	3736781	11	binds with the catalytic core of RNA polymerase toproduce the holoenzyme; this sigma factor is responsibleRNA polymerase sigma factor RpoH
RBS		3736786	3736791	11	
protein_bind		3736884	3736894	11	
protein_bind		3736898	3736918	11	
protein_bind		3736978	3736998	11	
gene	STM3569	3737027	3738082	11	
CDS	STM3569	3737027	3738082	11	ABC transporter, membrane proteincell division protein FtsX
protein_bind	STM3569	3737044	3737054	11	
protein_bind	STM3569	3737068	3737078	11	
gene	STM3570	3738075	3738743	11	
CDS	STM3570	3738075	3738743	11	ATP-binding protein of an ATP-binding cassettetransporter; when bound to FtsX, FtsEX localizes to thecell division ATPase FtsE
RBS	STM3570	3738092	3738097	11	
gene	STM3571	3738746	3740221	11	
CDS	STM3571	3738746	3740221	11	signal recognition protein receptor; functions inthe targeting and insertion of membrane proteinsaignal recognition particle receptor FtsY
RBS	STM3571	3738749	3738754	11	
RBS		3740233	3740238	11	
gene	STM3572	3740347	3740943	0	
CDS	STM3572	3740347	3740943	0	catalyzes the methylation of 16S rRNA at positionG96616S rRNA m(2)G966-methyltransferase
RBS	STM3572	3740921	3740926	0	
gene	STM3573	3740933	3741202	0	
CDS	STM3573	3740933	3741202	0	inner membrane protein
gene	STM3574	3741224	3741595	11	
CDS	STM3574	3741224	3741595	11	inner membrane protein
RBS		3741602	3741607	11	
gene	STM3575	3741737	3742363	0	
CDS	STM3575	3741737	3742363	0	inner membrane protein
RBS	STM3576	3742432	3742437	0	
CDS	STM3576	3742444	3744642	0	P-type ATPase involved in the export of lead,cadmium, zinc and mercuryzinc/cadmium/mercury/lead-transporting ATPase
RBS	STM3577	3744835	3744840	0	
CDS	STM3577	3744842	3746485	0	methyl-accepting chemotaxis citrate transducer(citrate chemoreceptorprotein) (SW:MCPC_SALTY)methyl-accepting transmembrane citrate/phenolchemoreceptor
gene	STM3578	3746509	3746754	11	
CDS	STM3578	3746509	3746754	11	TusA; transfers sulfur to TusBCD complex; involvedin thiouridation of U34 position of some tRNAstRNA 2-thiouridine synthesizing protein TusA
RBS		3746756	3746761	11	
gene	STM3579	3746924	3747589	0	
CDS	STM3579	3746924	3747589	0	integral membrane protein
RBS	STM3580	3747649	3747654	0	
CDS	STM3580	3747662	3748219	0	inner membrane lipoprotein
gene	STM3581	3748223	3749440	11	
CDS	STM3581	3748223	3749440	11	major facilitator superfamily transporter
RBS	STM3582	3749560	3749565	0	
CDS	STM3582	3749572	3750621	0	PerM familyPerM family permease
RBS	STM3583	3750653	3750658	0	
CDS	STM3583	3750673	3751251	0	4'-phosphopantetheinyl transferase AcpT
RBS	STM3584	3751329	3751334	0	
CDS	STM3584	3751343	3751744	0	Inhibits transcription at high concentrations ofnickelnickel responsive regulator
gene	STM3585	3751834	3752958	11	
CDS	STM3585	3751834	3752958	11	ABC transport ATP-binding protein
gene	STM3586	3752958	3755699	11	
CDS	STM3586	3752958	3755699	11	multidrug ABC transporter ATPase
RBS	STM3586	3752964	3752969	11	
RBS	STM3586	3755649	3755654	11	
gene	STM3587	3755696	3756763	11	
CDS	STM3587	3755696	3756763	11	membrane protein
RBS	STM3588	3756769	3756774	11	
CDS	STM3588	3757069	3758265	11	periplasmic protein
RBS		3758272	3758277	11	
gene	STM3589	3758496	3759992	0	
CDS	STM3589	3758496	3759992	0	low-affinity phosphate transporter
gene	STM3590	3760132	3760467	11	
CDS	STM3590	3760132	3760467	11	ppGpp-dependent, membrane associated, stressprotein produced under conditions of nutrient deprivation,universal stress protein B
RBS		3760470	3760475	11	
-35_signal		3760681	3760689	0	
protein_bind		3760720	3760728	0	
RBS	STM3591	3760842	3760847	0	
CDS	STM3591	3760855	3761289	0	universal stress protein A
RBS	STM3592	3761607	3761612	0	
CDS	STM3592	3761614	3763083	0	member of the POT family of peptide transporters;probable proton-dependent peptide transporter functiondipeptide/tripeptide permease B
gene	STM3593	3763175	3763933	11	
CDS	STM3593	3763175	3763933	11	predicted SAM-dependent methyltransferaserRNA small subunit methyltransferase J
gene	STM3594	3763940	3765982	11	
CDS	STM3594	3763940	3765982	11	oligopeptidase A (SW:OPDA_SALTY)oligopeptidase A
RBS	STM3594	3763942	3763947	11	
RBS	STM3595	3765990	3765995	11	
CDS	STM3595	3766164	3767435	11	phosphatase
RBS		3767437	3767442	11	
gene	STM3596	3767646	3768488	0	
CDS	STM3596	3767646	3768488	0	rRNA large subunit methyltransferase J
RBS	STM3597	3768582	3768587	0	
CDS	STM3597	3768593	3769945	0	catalyzes the reduction of 2 glutathione toglutathione disulfide; maintains high levels of reducedglutathione oxidoreductase
gene	STM3598	3769992	3771035	11	
CDS	STM3598	3769992	3771035	11	L-asparaginase
RBS	STM3599	3771037	3771042	11	
CDS	STM3599	3771094	3772413	11	anaerobic C4-dicarboxylate transporter
RBS	STM3600	3772416	3772421	11	
CDS	STM3600	3772467	3773312	11	sugar kinase
RBS	STM3601	3773318	3773323	11	
CDS	STM3601	3773376	3774353	11	phosphosugar isomerase
RBS	STM3602	3774355	3774360	11	
CDS	STM3602	3774529	3775248	11	GntR family regulatory protein
RBS		3775248	3775253	11	
gene	STM3603	3775574	3777223	0	
CDS	STM3603	3775574	3777223	0	cytoplasmic; catalyzes the hydrolysis of trehaloseto glucosetrehalase
STS		3776359	3777912	0	
gene	STM3604	3777236	3778825	11	
CDS	STM3604	3777236	3778825	11	inner membrane protein
RBS		3778825	3778830	11	
gene	STM3605	3779106	3779462	0	
CDS	STM3605	3779106	3779462	0	phage endolysin
gene	STM3606	3779468	3780070	11	
CDS	STM3606	3779468	3780070	11	transcriptional regulator
RBS		3780081	3780086	11	
gene	STM3607	3780701	3781600	0	
CDS	STM3607	3780701	3781600	0	LysR family transcriptional regulator
RBS	STM3608	3781657	3781662	0	
CDS	STM3608	3781673	3782701	0	tRNA-processing ribonuclease
RBS	STM3609	3783041	3783046	0	
CDS	STM3609	3783052	3784374	0	MFS family transport protein
gene	STM3610	3784414	3786474	11	
CDS	STM3610	3784414	3786474	11	inner membrane protein
RBS	STM3611	3786482	3786487	11	
CDS	STM3611	3786584	3787351	11	in Escherichia coli this protein is involved inflagellar functiondiguanylate cyclase/phosphodiesterasedomain-containing protein
RBS		3787359	3787364	11	
gene	STM3612	3787580	3788509	0	
CDS	STM3612	3787580	3788509	0	ketodeoxygluconokinase
gene	STM3613	3788563	3790050	11	
CDS	STM3613	3788563	3790050	11	protein YhjJ (SW:YHJJ_SALTY)Zn-dependent peptidase
RBS	STM3614	3790056	3790061	11	
CDS	STM3614	3790270	3791556	11	involved in the transport of C4-dicarboxylatesacross the membraneC4-dicarboxylate transporter
RBS	STM3615	3791562	3791567	11	
CDS	STM3615	3791714	3793720	11	HmsP in Yersinia pestis plays a role in invasion ofepithelial cells; the EAL-domain portion of HmsP from Y.diguanylate cyclase/phosphodiesterase
gene	STM3616	3793894	3797436	11	
CDS	STM3616	3793894	3797436	11	cellulose is produced by the multicellularmorphotypes of E. coli and Salmonella typhimurium; thecellulose synthase subunit BcsC
gene	STM3617	3797418	3798527	11	
CDS	STM3617	3797418	3798527	11	catalyzes the hydrolysis of 1,4-beta-D-glucosidiclinkages in cellulose, lichenin and cereal beta-D-glucansendoglucanase
RBS	STM3617	3797443	3797448	11	
gene	STM3618	3798531	3800831	11	
CDS	STM3618	3798531	3800831	11	binds the cellulose synthase activator, bis-(3'-5')cyclic diguanylic acid (c-di-GMP)cellulose synthase regulator protein
gene	STM3619	3800842	3803466	11	
CDS	STM3619	3800842	3803466	11	polymerizes uridine 5'-diphosphate glucose tocellulose; acts with BcsB, BcsZ and BcsC in cellulosecellulose synthase catalytic subunit
gene	STM3620	3803463	3804215	11	
CDS	STM3620	3803463	3804215	11	cellulose biosynthesis protein BcsQ
RBS	STM3620	3803474	3803479	11	
gene	STM3621	3804216	3804419	11	
CDS	STM3621	3804216	3804419	11	cytoplasmic protein
RBS	STM3621	3804223	3804228	11	
RBS	STM3622	3804428	3804433	11	
CDS	STM3622	3804664	3806235	0	cellulose biosynthesis protein BcsE
RBS	STM3622	3806218	3806223	0	
gene	STM3623	3806232	3806423	0	
CDS	STM3623	3806232	3806423	0	cellulose biosynthesis protein BcsF
RBS	STM3623	3806406	3806411	0	
gene	STM3624	3806420	3808099	0	
CDS	STM3624	3806420	3808099	0	cellulose biosynthesis protein BcsG
gene	STM3624A	3808673	3808813	0	
CDS	STM3624A	3808673	3808813	0	cystathionine gamma-synthase
RBS	STM3625	3808920	3808925	0	
CDS	STM3625	3808931	3810229	0	HAAAP family transport protein
gene	STM3626	3810330	3811343	11	
CDS	STM3626	3810330	3811343	11	Part of the ABC transporter complex DppABCDFinvolved in the transport of dipeptidesdipeptide ABC transporter ATP-binding subunitDppF
gene	STM3627	3811340	3812323	11	
CDS	STM3627	3811340	3812323	11	DppD and DppF are the ATP-binding components of theABC dipeptide transport system DppABCDFdipeptide ABC transporter ATP-binding subunitDppD
RBS	STM3627	3811350	3811355	11	
RBS	STM3628	3812328	3812333	11	
CDS	STM3628	3812334	3813236	11	dipeptide ABC transporter permease DppC
RBS	STM3629	3813242	3813247	11	
CDS	STM3629	3813246	3814265	11	transports peptides consisting of two or threeamino acidsdipeptide ABC transporter permease DppB
RBS	STM3630	3814273	3814278	11	
CDS	STM3630	3814422	3816029	11	dipeptide ABC transporter substrate-bindingprotein DppA
RBS		3816037	3816042	11	
-35_signal	STM3631	3816203	3816211	11	
CDS	STM3631	3816585	3817910	11	xanthine permease
RBS	STM3632	3817909	3817914	11	
CDS	STM3632	3817968	3819092	11	contains PQQ enzyme repeathypothetical protein
RBS		3819095	3819100	11	
gene	STM3633	3819242	3820249	0	
CDS	STM3633	3819242	3820249	0	regulatory protein
gene	STM3634	3820409	3820485	11	
tRNA	STM3634	3820409	3820485	11	tRNA-Pro
gene	STM3635	3820576	3822267	11	
CDS	STM3635	3820576	3822267	11	catalyzes the addition of a phosphoethanolaminegroup to the outer Kdo residue of lipopolysaccharidephosphoethanolamine transferase
RBS	STM3636	3822276	3822281	11	
CDS	STM3636	3822485	3823012	11	long polar fimbrial minor protein LpfE
RBS	STM3637	3823014	3823019	11	
CDS	STM3637	3823018	3824097	11	LpfD protein (SW:LPFD_SALTY)long polar fimbrial protein LpfD
RBS	STM3638	3824099	3824104	11	
CDS	STM3638	3824115	3826643	11	outer membrane usher protein LpfC (SW:LPFC_SALTY)long polar fimbrial outer membrane usher proteinLfpC
RBS	STM3639	3826651	3826656	11	
CDS	STM3639	3826666	3827364	11	chaperone protein LpfB (SW:LPFB_SALTY)long polar fimbrial chaperone protein LpfB
RBS	STM3640	3827372	3827377	11	
CDS	STM3640	3827449	3827985	11	long polar fimbrial protein A (SW:LPFA_SALTY)long polar fimbrial protein LpfA
gene	STM3641	3828491	3829195	11	
CDS	STM3641	3828491	3829195	11	lipase
RBS		3829204	3829209	11	
gene	STM3642	3829352	3829933	0	
CDS	STM3642	3829352	3829933	0	constitutive, catalyzes the hydrolysis of alkylatedDNA, releasing 3-methyladenine3-methyladenine DNA glycosylase
RBS	STM3642	3829898	3829903	0	
gene	STM3643	3829911	3830351	0	
CDS	STM3643	3829911	3830351	0	acetyltransferase
