type	locus	start	end	orientation	annot
RBS	STM4048	4259050	4259055	0	
CDS	STM4048	4259065	4259901	0	activates the expression of the rhaBAD operon andrhaT geneHTH-type transcriptional activator RhaS
protein_bind		4259078	4259096	11	
RBS	STM4049	4260043	4260048	0	
CDS	STM4049	4260054	4260902	0	activates the expression of rhaRS in response toL-rhamnoseHTH-type transcriptional activator RhaR
gene	STM4050	4260899	4261933	11	
CDS	STM4050	4260899	4261933	11	transports L-rhamnose and L-lyxose into the cellL-rhamnose-proton symporter
RBS		4261940	4261945	11	
-10_signal		4262061	4262069	11	
-35_signal	STM4051	4262080	4262088	11	
CDS	STM4051	4262564	4263235	0	hypothetical 15.6 kDa protein in RhaT 5'region(SW:YIIY_SALTY)hypothetical protein
gene	STM4052	4263393	4264700	11	
CDS	STM4052	4263393	4264700	11	C4-dicarboxylate transport system
gene	STM4053	4264693	4265208	11	
CDS	STM4053	4264693	4265208	11	C4-dicarboxylate transport system
RBS	STM4053	4264702	4264707	11	
RBS	STM4054	4265211	4265216	11	
CDS	STM4054	4265227	4266210	11	hypothetical protein in sodA 5'region(SW:YIIZ_SALTY)hypothetical protein
RBS		4266211	4266216	11	
protein_bind		4266422	4266435	0	
protein_bind		4266438	4266458	0	
protein_bind		4266444	4266506	0	
protein_bind		4266444	4266458	0	
-10_signal		4266444	4266452	0	
protein_bind		4266446	4266466	0	
protein_bind		4266450	4266470	0	
protein_bind		4266456	4266470	0	
protein_bind		4266472	4266486	0	
protein_bind		4266476	4266538	0	
RBS	STM4055	4266527	4266532	0	
CDS	STM4055	4266539	4267159	0	SodA; manganese binding; only present under aerobicconditions; destroys free radicalssuperoxide dismutase
gene	STM4056	4267229	4267918	0	
CDS	STM4056	4267229	4267918	0	hypothetical protein
RBS	STM4057	4267923	4267928	0	
CDS	STM4057	4267930	4268325	0	inner membrane protein
gene	STM4058	4268376	4269749	11	
CDS	STM4058	4268376	4269749	11	part of two-component CpxA/CpxR system; sensesenvelope stress; upregulates a number of periplasmicsensory kinase CpxS
gene	STM4059	4269746	4270444	11	
CDS	STM4059	4269746	4270444	11	response regulator in two-component regulatorysystem with CpxA; part of the envelope stress responseresponse reguator CpxR
RBS	STM4059	4269758	4269763	11	
RBS		4270453	4270458	11	
gene	STM4060	4270595	4271095	0	
CDS	STM4060	4270595	4271095	0	repressor of the Cpx envelope stress responsepathway which occurs via periplasmic interactions withcpx regulon periplasmic repressor
RBS	STM4061	4271231	4271236	0	
CDS	STM4061	4271243	4272145	0	member of cation diffusion facilitator family; CDF;membrane-bound; induced by both zinc and iron, but doescation-efflux pump FieF
RBS	STM4062	4272321	4272326	0	
CDS	STM4062	4272330	4273292	0	catalyzes the formation of D-fructose1,6-bisphosphate from D-fructose 6-phosphate in6-phosphofructokinase
RBS	STM4063	4273490	4273495	0	
CDS	STM4063	4273496	4274485	0	sulfate-binding protein (SW:SUBI_SALTY); ABCsuperfamily binding proteinsulfate-binding protein
RBS	STM4064	4274571	4274576	0	
CDS	STM4064	4274586	4275341	0	CDP-diacylglycerol pyrophosphatase (SW:CDH_SALTY)CDP-diacylglycerol pyrophosphatase
RBS	STM4065	4275597	4275602	0	
CDS	STM4065	4275604	4276938	0	Na+/galactoside symporter
RBS	STM4066	4276942	4276947	0	
CDS	STM4066	4276949	4277908	0	phosphorylates aminoimidazole ribotide (AIR) whichforms 4-amino-5-hydroxymethyl-2-methylpyrimidine phosphatesugar kinase
RBS	STM4067	4277911	4277916	0	
CDS	STM4067	4277918	4278958	0	ADP-ribosylglycohydrolase
RBS	STM4068	4279014	4279019	0	
CDS	STM4068	4279021	4279743	0	GntR family regulatory protein
RBS	STM4069	4279833	4279838	0	
CDS	STM4069	4279841	4280005	0	periplasmic protein
RBS	STM4070	4280016	4280021	0	
CDS	STM4070	4280021	4280152	0	hypothetical protein
gene	STM4071	4280242	4280508	11	
CDS	STM4071	4280242	4280508	11	mannose-6-phosphate isomerase
RBS	STM4072	4280507	4280512	11	
CDS	STM4072	4280606	4282198	11	autoinducer-2 kinase LsrK
RBS	STM4073	4282205	4282210	11	
CDS	STM4073	4282286	4283245	11	transcriptional regulator LysR
RBS		4283252	4283257	11	
gene	STM4074	4283501	4285036	0	
CDS	STM4074	4283501	4285036	0	autoinducer 2 import system ATP-binding proteinLsrA
RBS	STM4074	4285022	4285027	0	
gene	STM4075	4285030	4286073	0	
CDS	STM4075	4285030	4286073	0	autoinducer 2 import system permease LsrC
RBS	STM4075	4286062	4286067	0	
gene	STM4076	4286070	4287071	0	
CDS	STM4076	4286070	4287071	0	autoinducer 2 import system permease LsrD
RBS	STM4077	4287088	4287093	0	
CDS	STM4077	4287100	4288122	0	autoinducer 2 import system substrate-bindingprotein LsrB
RBS	STM4078	4288139	4288144	0	
CDS	STM4078	4288151	4289026	0	autoinducer-2 aldolase LsrF
RBS	STM4079	4289058	4289063	0	
CDS	STM4079	4289106	4289399	0	autoinducer-2 degrading protein LsrG
RBS	STM4080	4289402	4289407	0	
CDS	STM4080	4289409	4290173	0	catalyzes the interconversion of D-ribulose5-phosphate to xylulose 5-phosphateepimerase
gene	STM4081	4290265	4291032	11	
CDS	STM4081	4290265	4291032	11	Reversibly isomerizes the ketone sugardihydroxyacetone phosphate to the aldehyde sugartriosephosphate isomerase
RBS	STM4082	4291040	4291045	11	
CDS	STM4082	4291145	4291741	11	periplasmic protein
RBS		4291748	4291753	11	
gene	STM4083	4291842	4292270	0	
CDS	STM4083	4291842	4292270	0	inner membrane protein
gene	STM4084	4292377	4293123	11	
CDS	STM4084	4292377	4293123	11	ferredoxin-NADP reductase
RBS	STM4085	4293130	4293135	11	
CDS	STM4085	4293220	4294230	11	type II fructose 1,6-bisphosphatae; in Escherichiacoli this protein forms a dimer and binds manganesefructose 1,6-bisphosphatase II
gene	STM4086	4294342	4295850	11	
CDS	STM4086	4294342	4295850	11	Converts glycerol and ADP to glycerol-3-phosphateand ADPglycerol kinase
RBS	STM4087	4295858	4295863	11	
CDS	STM4087	4295871	4296716	11	glycerol diffusion protein
RBS		4296723	4296728	11	
protein_bind		4296816	4296836	11	
protein_bind		4296818	4296838	11	
protein_bind		4296832	4296852	11	
-10_signal		4296834	4296842	11	
-35_signal		4296853	4296861	11	
RBS	STM4088	4297099	4297104	0	
CDS	STM4088	4297115	4297354	0	cell division protein ZapB
gene	STM4089	4297576	4298061	11	
CDS	STM4089	4297576	4298061	11	regulator of RNase E; increases half-life andabundance of RNAs; interacts with RNase E possiblyribonuclease activity regulator protein RraA
gene	STM4090	4298154	4299083	11	
CDS	STM4090	4298154	4299083	11	catalyzes the formation of dimethylmenaquinone from1,4-dihydroxy-2-naphthoate and octaprenyl diphosphate1,4-dihydroxy-2-naphthoateoctaprenyltransferase
RBS	STM4091	4299090	4299095	11	
CDS	STM4091	4299150	4300481	11	heat shock protein involved in degradation ofmisfolded proteinsATP-dependent protease ATPase subunit HslU
RBS	STM4092	4300487	4300492	11	
CDS	STM4092	4300491	4301021	11	heat shock protein involved in degradation ofmisfolded proteinsATP-dependent protease peptidase subunit HslV
RBS	STM4093	4301029	4301034	11	
CDS	STM4093	4301113	4302087	11	essential cell division protein FtsN
gene	STM4094	4302181	4303206	11	
CDS	STM4094	4302181	4303206	11	negatively controls the transcription initiation ofgenes such as deoCABD, udp, and cdd encoding catabolizingGalR/LacI family transcriptional repressor
RBS	STM4095	4303212	4303217	11	
CDS	STM4095	4303361	4305559	11	binding of PriA to forked DNA starts the assemblyof the primosome, also possesses 3'-5' helicase activityprimosomal protein N'
RBS		4305566	4305571	11	
gene	STM4096	4305763	4305975	0	
CDS	STM4096	4305763	4305975	0	RpmE; there appears to be two types of ribosomalproteins L31 in bacterial genomes; some contain a CxxC50S ribosomal protein L31
gene	STM4097	4306021	4306683	11	
CDS	STM4097	4306021	4306683	11	outer membrane lipoprotein
RBS	STM4098	4306684	4306689	11	
CDS	STM4098	4306884	4308674	11	arylsulfate sulfotransferase
RBS	STM4099	4308674	4308679	11	
CDS	STM4099	4309131	4309448	11	when combined with S-adenosylmethionine repressesthe expression of the methionine regulon and of proteinstranscriptional repressor MetJ
RBS		4309459	4309464	11	
gene	STM4100	4309713	4310873	0	
CDS	STM4100	4309713	4310873	0	catalyzes the formation of cystathionine fromL-cysteine and O-succinyl-L-homoserinecystathionine gamma-synthase
RBS	STM4100	4310865	4310870	0	
gene	STM4101	4310876	4313308	0	
CDS	STM4101	4310876	4313308	0	multifunctional homodimeric enzyme that catalyzesthe phosphorylation of aspartate to formbifunctional aspartate kinase II/homoserinedehydrogenase II
gene	STM4102	4313424	4314281	11	
CDS	STM4102	4313424	4314281	11	mechanosensitive channel protein
RBS	STM05910	4314283	4314288	11	
CDS	STM05910	4314284	4315282	11	hypothetical protein
gene	STM4103	4315517	4316641	11	
CDS	STM4103	4315517	4316641	11	cytoplasmic protein
RBS		4316640	4316645	11	
gene	STM4104	4316777	4318333	0	
CDS	STM4104	4316777	4318333	0	5'-nucleotidase
-35_signal		4318365	4318373	0	
protein_bind		4318452	4318460	0	
protein_bind		4318468	4318476	0	
protein_bind		4318482	4318490	0	
RBS	STM4105	4318518	4318523	0	
CDS	STM4105	4318528	4319418	0	MTHFR; catalyzes NADH-linked reduction of5,10-methylenetetrahydrofolate to 5-methyltetrahydrofolate5,10-methylenetetrahydrofolate reductase
-35_signal		4319424	4319432	0	
RBS	STM4106	4319569	4319574	0	
CDS	STM4106	4319583	4321763	0	peroxidase/catalase HPI (SW:CATA_SALTY)catalase-peroxidase
gene	STM4107	4321821	4322444	11	
CDS	STM4107	4321821	4322444	11	periplasmic protein
RBS	STM4108	4322445	4322450	11	
CDS	STM4108	4322703	4323806	11	forms dimers and octamers; involved in conversionof glycerol to dihydroxy-acetoneglycerol dehydrogenase
RBS	STM4109	4323815	4323820	11	
CDS	STM4109	4323818	4324480	11	fructose-6-phosphate aldolase
RBS	STM4110	4324486	4324491	11	
CDS	STM4110	4324491	4326992	11	PEP-protein phosphotransferase
gene	STM4111	4326628	4326954	0	pseudogene; frameshift
RBS		4326993	4326998	11	
gene	STM4112	4327301	4328380	0	
CDS	STM4112	4327301	4328380	0	FrwC with FrwB, FrwD and PtsA forms a PEP-dependentsugar phosphotransferase system permease which mayPTS system fructose-like transporter subunitIIC
RBS	STM4113	4328383	4328388	0	
CDS	STM4113	4328395	4328715	0	FrwB with FrwC, FrwD and PtsA forms a PEP-dependentsugar phosphotransferase system (PTS) permease which mayPTS system fructose-like transporter subunitIIB
RBS	STM4114	4328802	4328807	0	
CDS	STM4114	4328814	4331111	0	involved in production of D-lactate from glucoseunder microaerobic conditions; cytoplasmic proteinpyruvate formate lyase II
RBS	STM4114	4331064	4331069	0	
gene	STM4115	4331077	4331955	0	
CDS	STM4115	4331077	4331955	0	pyruvate formate lyase II activase
RBS	STM4115	4331945	4331950	0	
gene	STM4116	4331957	4332310	0	
CDS	STM4116	4331957	4332310	0	FrwD with FrwB, FrwC and PtsA forms a PEP-dependentsugar phosphotransferase system permease which mayPTS system fructose-like transporter subunitIIB
gene	STM4117	4332297	4333148	11	
CDS	STM4117	4332297	4333148	11	AraC/XylS family transcriptional regulator
RBS	STM4118	4333155	4333160	11	
CDS	STM4118	4333309	4335042	11	phosphoethanolamine transferase CptA
RBS	STM4119	4335049	4335054	11	
CDS	STM4119	4335253	4337904	11	catalyzes the formation of oxaloacetate fromphosphoenolpyruvatephosphoenolpyruvate carboxylase
RBS	STM4120	4337909	4337914	11	
CDS	STM4120	4338273	4339424	11	catalyzes the formation of L-ornithine fromN(2)-acetyl-L-ornithine in arginine biosynthesisacetylornithine deacetylase
protein_bind		4339383	4339396	0	
protein_bind		4339410	4339421	0	
-35_signal		4339425	4339433	0	
protein_bind		4339452	4339476	11	
-10_signal		4339452	4339460	0	
-10_signal		4339487	4339495	11	
RBS	STM4121	4339503	4339508	0	
CDS	STM4121	4339513	4340517	0	catalyzes the reduction of N-acetyl-5-glutamylphosphate to N-acetyl-L-glutamate 5-semialdehyde inN-acetyl-gamma-glutamyl-phosphate reductase
RBS	STM4122	4340516	4340521	0	
CDS	STM4122	4340528	4341301	0	catalyzes the phosphorylation ofN-acetyl-L-glutamate to form N-acetyl-L-glutamateacetylglutamate kinase
RBS	STM4123	4341406	4341411	0	
CDS	STM4123	4341419	4342795	0	catalyzes the formation of arginine from(N-L-arginino)succinateargininosuccinate lyase
-35_signal		4343008	4343016	0	
-10_signal		4343032	4343040	0	
gene	STM4125	4343080	4343997	0	
CDS	STM4125	4343080	4343997	0	Activates the expression of a regulon of hydrogenperoxide-inducible genes such as katG, gor, ahpC, ahpF,DNA-binding transcriptional regulator OxyR
gene	STM4126	4343980	4345380	11	
CDS	STM4126	4343980	4345380	11	catalyzes the conversion of NADPH to NADHsoluble pyridine nucleotide transhydrogenase
RBS		4345390	4345395	11	
gene	STM4127	4345582	4346214	0	
CDS	STM4127	4345582	4346214	0	negatively controls the expression of fabA andfabB, genes involved in the unsaturated fatty acidHTH-type transcriptional repressor FabR
RBS	STM4128	4346219	4346224	0	
CDS	STM4128	4346230	4346589	0	inner membrane protein
gene	STM4129	4346636	4347736	11	
CDS	STM4129	4346636	4347736	11	catalyzes the formation of 5-methyl-uridine atposition 54 in all tRNAstRNA/tmRNA (uracil-C(5))-methyltransferase
RBS		4347742	4347747	11	
-35_signal		4347873	4347881	11	
gene	STM4130	4348110	4349954	0	
CDS	STM4130	4348110	4349954	0	involved in the active translocation of vitamin B12(cyanocobalamin) across the outer membrane to thevitamin B12 transporter BtuB
gene	STM4131	4349899	4350750	0	
CDS	STM4131	4349899	4350750	0	converts L-glutamate to D-glutamate, a component ofpeptidoglycanglutamate racemase
gene	STM4132	4351130	4352673	0	
rRNA	STM4132	4351130	4352673	0	16S ribosomal RNA
gene	STM4133	4352741	4352817	0	
tRNA	STM4133	4352741	4352817	0	tRNA-Ile
gene	STM4134	4352929	4353004	0	
tRNA	STM4134	4352929	4353004	0	tRNA-Ala
gene	STM4135	4353187	4356180	0	
rRNA	STM4135	4353187	4356180	0	23S ribosomal RNA
gene	STM4136	4356373	4356493	0	
rRNA	STM4136	4356373	4356493	0	5S ribosomal RNA
RBS	STM4137	4356659	4356664	0	
CDS	STM4137	4356672	4357700	0	catalyzes the reduction of UDP-N-acetylglucosamineenolpyruvate to form UDP-N-acetylmuramate in peptidoglycanUDP-N-acetylenolpyruvoylglucosamine reductase
RBS	STM4137	4357683	4357688	0	
gene	STM4138	4357697	4358659	0	
CDS	STM4138	4357697	4358659	0	catalyzes the formation of biotinyl-5'-AMP, alsoacts as a transcriptional repressor of the biotin operonbifunctional ligase/repressor BirA
gene	STM4139	4358694	4359644	11	
CDS	STM4139	4358694	4359644	11	catalyzes the formation of(R)-4'-phosphopantothenate in coenzyme A biosynthesispantothenate kinase
RBS	STM4140	4359652	4359657	11	pseudogene; no in-frame start
gene	STM4141	4359853	4360026	11	
CDS	STM4141	4359853	4360026	11	cytoplasmic protein
gene	STM4142	4360046	4360121	0	
tRNA	STM4142	4360046	4360121	0	tRNA-Thr
gene	STM4143	4360130	4360214	0	
tRNA	STM4143	4360130	4360214	0	tRNA-Tyr
gene	STM4144	4360331	4360405	0	
tRNA	STM4144	4360331	4360405	0	tRNA-Gly
gene	STM4145	4360412	4360487	0	
tRNA	STM4145	4360412	4360487	0	tRNA-Thr
RBS	STM4146	4360591	4360596	0	
CDS	STM4146	4360603	4361787	0	EF-Tu; promotes GTP-dependent binding ofaminoacyl-tRNA to the A-site of ribosomes during proteinelongation factor Tu
RBS	STM4147	4362006	4362011	0	
CDS	STM4147	4362017	4362400	0	forms a complex with SecY and SecG; SecYEG forms aprotein-conducting channel to which secA binds andpreprotein translocase subunit SecE
RBS	STM4147	4362391	4362396	0	
gene	STM4148	4362402	4362947	0	
CDS	STM4148	4362402	4362947	0	Modulates Rho-dependent transcription terminationtranscription termination/antiterminationprotein NusG
RBS	STM4149	4363093	4363098	0	
CDS	STM4149	4363105	4363533	0	binds directly to 23S ribosomal RNA50S ribosomal protein L11
RBS	STM4149	4363522	4363527	0	
gene	STM4150	4363537	4364241	0	
CDS	STM4150	4363537	4364241	0	in Escherichia coli and Methanococcus, this proteinautoregulates expression; the binding site in the mRNA50S ribosomal protein L1
RBS	STM4151	4364647	4364652	0	
CDS	STM4151	4364661	4365158	0	binds the two ribosomal protein L7/L12 dimers andanchors them to the large ribosomal subunit50S ribosomal protein L10
RBS	STM4152	4365211	4365216	0	
CDS	STM4152	4365225	4365590	0	present in two forms; L12 is normal, while L7 isaminoacylated at the N-terminal serine; the only multicopy50S ribosomal protein L7/L12
RBS	STM4153	4365898	4365903	0	
CDS	STM4153	4365908	4369936	0	DNA-dependent RNA polymerase catalyzes thetranscription of DNA into RNA using the fourDNA-directed RNA polymerase subunit beta
RBS	STM4154	4369999	4370004	0	
CDS	STM4154	4370013	4374236	0	DNA-dependent RNA polymerase catalyzes thetranscription of DNA into RNA using the fourDNA-directed RNA polymerase subunit beta'
gene	STM4155	4374278	4374601	0	
CDS	STM4155	4374278	4374601	0	inner membrane protein
gene	STM4156	4374607	4374951	11	
CDS	STM4156	4374607	4374951	11	cytoplasmic protein
RBS		4374951	4374956	11	
gene	STM4157	4375350	4376360	0	
CDS	STM4157	4375350	4376360	0	cytoplasmic protein
gene	STM4158	4376683	4376871	0	
CDS	STM4158	4376683	4376871	0	cytoplasmic protein
gene	STM4159	4377022	4378155	11	
CDS	STM4159	4377022	4378155	11	in Escherichia coli this enzyme functions inthiamine biosynthesis along with thiFSGI and iscS;2-iminoacetate synthase
gene	STM4160	4378152	4378922	11	
CDS	STM4160	4378152	4378922	11	functions in thiamine (vitamin B1) biosynthesis; inBacillus subtilis this enzyme catalyzes the formation ofthiazole synthase
RBS	STM4160	4378164	4378169	11	
gene	STM4161	4378924	4379124	11	
CDS	STM4161	4378924	4379124	11	with ThiF, ThiG, and ThiO catalyzes the formationof the thiazole moiety of thiamine pyrophosphatesulfur carrier protein ThiS
RBS	STM4161	4378929	4378934	11	
gene	STM4162	4379105	4379863	11	
CDS	STM4162	4379105	4379863	11	catalyzes the adenylation of ThiS which is involvedin the formation of 5-methyl-4-(beta-hydroxyethyl)thiazolethiamine biosynthesis protein ThiF
RBS	STM4162	4379125	4379130	11	
gene	STM4163	4379856	4380491	11	
CDS	STM4163	4379856	4380491	11	catalyzes the formation of thiamine monophosphatefrom 4-methyl-5-(beta-hydroxyethyl)-thiazole monophosphatethiamine-phosphate synthase
RBS	STM4163	4379870	4379875	11	
gene	STM4164	4380491	4382386	11	
CDS	STM4164	4380491	4382386	11	required for the synthesis of thehydromethylpyrimidine moiety of thiaminephosphomethylpyrimidine synthase
RBS	STM4164	4380497	4380502	11	
RBS	STM4165	4382393	4382398	11	
CDS	STM4165	4382750	4383238	11	binds specifically to the major sigma factor sigma70; active in stationary phaseanti-RNA polymerase sigma 70 factor
RBS		4383245	4383250	11	
gene	STM4166	4383331	4384104	0	
CDS	STM4166	4383331	4384104	0	can catalyze hydrolysis of broad range ofdinucleotide pyrophosphates but prefers reduced form ofNADH pyrophosphatase
RBS	STM4167	4384132	4384137	0	
CDS	STM4167	4384145	4385209	0	catalyzes the formation of coproporphyrinogen fromuroporphyrinogen IIIuroporphyrinogen decarboxylase
RBS	STM4168	4385208	4385213	0	
CDS	STM4168	4385219	4385890	0	Selectively cleaves double-stranded DNA at thesecond phosphodiester bond 3' to a deoxyinosine leavingendonuclease V
gene	STM4169	4385932	4386522	0	
CDS	STM4169	4385932	4386522	0	hypothetical protein
RBS	STM4170	4386698	4386703	0	
CDS	STM4170	4386709	4386981	0	histone-like DNA-binding proteinDNA-binding protein HU-alpha
gene	STM4171	4386993	4387685	0	
CDS	STM4171	4386993	4387685	0	inner membrane protein
gene	STM4172	4387727	4388182	11	
CDS	STM4172	4387727	4388182	11	zinc resistance protein
RBS		4388191	4388196	11	
gene	STM4173	4388436	4389833	0	
CDS	STM4173	4388436	4389833	0	sensor protein HydA (SW:HYDH_SALTY); in twocomponent regulatory system with HydGsensor protein ZraS
RBS	STM4173	4389825	4389830	0	
gene	STM4174	4389839	4391164	0	
CDS	STM4174	4389839	4391164	0	DNA-binding response regulator in two-componentregulatory system with ZraS; response regulator/sigma54transcriptional regulator ZraR
gene	STM4175	4391161	4392450	11	
CDS	STM4175	4391161	4392450	11	catalyzes the formation ofN(1)-(5-phospho-D-ribosyl)glycinamide fromphosphoribosylamine--glycine ligase
RBS	STM4176	4392457	4392462	11	
CDS	STM4176	4392462	4394051	11	involved in de novo purine biosynthesisbifunctionalphosphoribosylaminoimidazolecarboxamide
RBS		4394059	4394064	11	
-10_signal		4394160	4394168	11	
gene	STM4177	4394675	4396219	0	
rRNA	STM4177	4394675	4396219	0	16S ribosomal RNA
gene	STM4178	4396303	4396378	0	
tRNA	STM4178	4396303	4396378	0	tRNA-Glu
gene	STM4179	4396611	4399604	0	
rRNA	STM4179	4396611	4399604	0	23S ribosomal RNA
gene	STM4180	4399797	4399918	0	
rRNA	STM4180	4399797	4399918	0	5S ribosomal RNA
gene	STM4181	4400247	4400684	11	
CDS	STM4181	4400247	4400684	11	N-acetyltransferase
-35_signal		4400653	4400661	0	
RBS		4400690	4400695	11	
protein_bind		4400810	4400820	0	
RBS	STM4182	4400835	4400840	0	
CDS	STM4182	4400841	4401770	0	catalyzes the formation of O-succinyl-L-homoserinefrom succinyl-CoA and L-homoserine in methioninehomoserine O-succinyltransferase
-35_signal		4401851	4401859	0	
protein_bind		4401908	4401942	0	
RBS	STM4183	4402026	4402031	0	
CDS	STM4183	4402039	4403640	0	Catalyzes the aldol condensation of glyoxylate withacetyl-CoA to form malate as part of the second step ofmalate synthase
RBS	STM4184	4403657	4403662	0	
CDS	STM4184	4403672	4404976	0	Catalyzes the first step in the glyoxalate cycle,which converts lipids to carbohydratesisocitrate lyase
RBS	STM4185	4405067	4405072	0	
CDS	STM4185	4405078	4406829	0	catalyzes the phosphorylation/dephosphorylation ofthe enzyme isocitrate dehydrogenase on a specific serinebifunctional isocitrate dehydrogenasekinase/phosphatase
gene	STM4186	4406793	4407200	11	
CDS	STM4186	4406793	4407200	11	cytoplasmic protein
RBS	STM4187	4407199	4407204	11	
CDS	STM4187	4407211	4408035	11	regulates the glyoxylate bypass operon (aceBAK),which encodes isocitrate lyase, malate synthase andacetate operon repressor
RBS		4408042	4408047	11	
-10_signal		4408083	4408091	0	
gene	STM4188	4408339	4412022	0	
CDS	STM4188	4408339	4412022	0	one of two methionine synthases in Escherichiacoli; MetH catalyzes a methyl transfer reaction fromB12-dependent methionine synthase
RBS	STM4189	4412272	4412277	0	
CDS	STM4189	4412289	4413920	0	Na/Pi co-transporter
gene	STM4190	4413996	4414685	11	
CDS	STM4190	4413996	4414685	11	alpha-aspartyl dipeptidase; catalyzes thehydrolysis of dipeptides with an N-terminal aspartatepeptidase E
RBS	STM4191	4414694	4414699	11	
CDS	STM4191	4414757	4414858	0	cytoplasmic protein
RBS	STM4192	4414886	4414891	0	
CDS	STM4192	4414893	4415432	0	cytoplasmic protein
RBS	STM4193	4415467	4415472	0	
CDS	STM4193	4415479	4416348	0	catalyzes the synthesis of pseudouridine fromU-2604 in the 23S ribosomal RNArRNA large subunit pseudouridine synthase F
gene	STM4194	4416345	4416617	11	
CDS	STM4194	4416345	4416617	11	cytoplasmic protein
RBS	STM4195	4416624	4416629	11	
CDS	STM4195	4416715	4417656	11	Na+-dependent transporter
RBS	STM4196	4417658	4417663	11	
CDS	STM4196	4417918	4418646	11	cytoplasmic protein
RBS		4418646	4418651	11	prophage-like element; uncharacterized; it isunknown if this phage makes functional phage particles
gene	STM4197	4418843	4419133	11	
CDS	STM4197	4418843	4419133	11	inner membrane protein
RBS	STM4198	4419135	4419140	11	
CDS	STM4198	4419382	4419837	11	cytoplasmic protein
gene	STM4199	4419834	4420439	11	
CDS	STM4199	4419834	4420439	11	cytoplasmic protein
RBS	STM4199	4419838	4419843	11	
RBS	STM4200	4420439	4420444	11	
CDS	STM4200	4420444	4422189	11	phage tail fiber protein H
RBS	STM4201	4422191	4422196	11	
CDS	STM4201	4422192	4422824	11	phage tail protein
gene	STM4202	4422817	4423932	11	
CDS	STM4202	4422817	4423932	11	phage baseplate protein
RBS	STM4202	4422826	4422831	11	
gene	STM4203	4423923	4424282	11	
CDS	STM4203	4423923	4424282	11	phage baseplate protein
RBS	STM4203	4423934	4423939	11	
RBS	STM4204	4424283	4424288	11	
CDS	STM4204	4424446	4425993	11	inner membrane protein
gene	STM4205	4425993	4426922	11	
CDS	STM4205	4425993	4426922	11	phage glycosyltransferase
RBS	STM4205	4425994	4425999	11	
gene	STM4206	4426919	4427281	11	
CDS	STM4206	4426919	4427281	11	phage glucose translocase
RBS	STM4206	4426925	4426930	11	
gene	STM4207	4427609	4428331	11	
CDS	STM4207	4427609	4428331	11	phage baseplate component
RBS	STM4208	4428333	4428338	11	
CDS	STM4208	4428341	4429384	11	cytoplasmic protein
gene	STM4209	4429372	4429581	11	
CDS	STM4209	4429372	4429581	11	inner membrane protein
RBS	STM4209	4429386	4429391	11	
gene	STM4210	4429581	4430534	11	
CDS	STM4210	4429581	4430534	11	methyl-accepting chemotaxis protein
RBS	STM4210	4429584	4429589	11	
gene	STM4211	4430534	4432888	11	
CDS	STM4211	4430534	4432888	11	phage tail protein
RBS	STM4211	4430534	4430539	11	
gene	STM4211	4433082	4433391	11	
gene	STM4212	4433440	4433964	11	
CDS	STM4212	4433440	4433964	11	phage tail core protein
gene	STM4213	4433964	4435391	11	
CDS	STM4213	4433964	4435391	11	phage tail sheath protein
RBS	STM4213	4433966	4433971	11	
gene	STM4214	4435381	4435578	11	
CDS	STM4214	4435381	4435578	11	cytoplasmic protein
RBS	STM4214	4435393	4435398	11	
gene	STM4215	4435575	4436030	11	
CDS	STM4215	4435575	4436030	11	cytoplasmic protein
RBS	STM4215	4435580	4435585	11	
RBS	STM4216	4436032	4436037	11	
CDS	STM4216	4436190	4436504	11	inner membrane protein
RBS	STM4217	4436505	4436510	11	
CDS	STM4217	4436517	4437122	11	soluble lytic murein transglycosylase
RBS	STM4218	4437123	4437128	11	
CDS	STM4218	4437125	4437412	11	inner membrane protein
RBS	STM4219	4437415	4437420	11	
CDS	STM4219	4437988	4438335	0	hypothetical protein
RBS	STM4219	4438128	4438133	0	
gene	STM4220	4438468	4439817	11	
CDS	STM4220	4438468	4439817	11	catalyzes the formation of 4-phospho-L-aspartatefrom L-aspartate and ATP; functions in amino acidaspartokinase
RBS		4439821	4439826	11	
gene	STM4221	4440162	4441811	0	
CDS	STM4221	4440162	4441811	0	functions in sugar metabolism in glycolysis and theEmbden-Meyerhof pathways (EMP) and in gluconeogenesis;glucose-6-phosphate isomerase
RBS	STM4222	4442242	4442247	0	
CDS	STM4222	4442255	4442497	0	outer membrane protein
gene	STM4223	4442561	4443199	0	
CDS	STM4223	4442561	4443199	0	outer membrane lipoprotein
RBS	STM4223	4443182	4443187	0	
gene	STM4224	4443196	4443933	0	
CDS	STM4224	4443196	4443933	0	periplasmic protein
RBS	STM4224	4443925	4443930	0	
gene	STM4225	4443933	4446029	0	
CDS	STM4225	4443933	4446029	0	outer membrane lipoprotein
RBS	STM4226	4446160	4446165	0	
CDS	STM4226	4446172	4446582	0	phosphate-starvation-inducible protein PsiE
gene	STM4227	4446748	4447638	11	
CDS	STM4227	4446748	4447638	11	with MalKFE is involved in the transport of maltoseinto the cellmaltose ABC transporter permease MalG
RBS	STM4228	4447649	4447654	11	
CDS	STM4228	4447653	4449197	11	with MalKGE is involved in maltose transport intothe cellmaltose ABC transporter permease MalF
RBS	STM4229	4449205	4449210	11	
